id_prestamo;fecha_prestamo;fecha_vencimiento;fecha_devolucion;id_usuario;tipo_usuario;nombre_usuario;id_libro;isbn;titulo_libro;autor;categoria;sede_biblioteca;estado_prestamo;multa_crc;canal_prestamo;id_bibliotecario;renovaciones;observaciones;cantidad_por_id
PRE0005909;2023-08-05;2023-08-12;2023-08-17;USR003639;Funcionario ;Alonso Campos Rojas         ;LB00317;8457831745642;Programación en Python Vol. 4          ;J. Ramírez     ;Economía  ;Salud            ;Devuelto    ;1250    ;Mostrador   ;BIB0036;0              ;Préstamo interbibliotecario   ;2
PRE0005909;2025-07-18;2025-08-15;          ;USR002561;Estudiante  ;Manuel Castro Torres        ;LB00453;6756770028427;Introducción a la Estadística Vol. 1  ;J. Ramírez     ;Historia   ;Ingenierías     ;En préstamo;0       ;En línea   ;BIB0031;0              ;Usuario reporta portada dañada;2
PRE0005913;2023-01-25;2023-02-15;2023-02-27;USR001605;Estudiante  ;Alonso Solano Castro        ;LB00157;6156793341016;Análisis Multivariado Vol. 3           ;A. Solís       ;Matemática;Salud            ;Devuelto    ;3000    ;Autoservicio;BIB0034;1              ;                               ;2
PRE0005913;2024-02-04;2024-02-18;          ;USR002925;Docente     ;Daniela Navarro Mora        ;LB00237;1545444328309;Sistemas de Información Vol. 3         ;A. Pérez       ;Medicina   ;Salud            ;Atrasado    ;189000  ;Autoservicio;       ;0              ;Usuario reporta portada dañada;2
PRE0005918;2023-03-03;2023-03-31;          ;USR000373;Estudiante  ;Camila Murillo Blanco       ;LB00074;3293183933529;Derecho de la Información Vol. 1       ;M. Ross         ;Educación ;Atlántico       ;En préstamo;0       ;En línea   ;BIB0028;0              ;Usuario reporta portada dañada;2
PRE0005918;2024-05-07;2024-06-04;          ;USR000819;Estudiante  ;Valeria Mora Chaves         ;LB00747;9026113989868;Economía Digital Vol. 3                ;P. Ponniah      ;Arte       ;Ciencias Sociales;Perdido     ;5000    ;Mostrador   ;BIB0016;2              ;                               ;2
PRE0005928;2025-02-23;2025-03-23;          ;USR002485;Docente     ;Paula Calvo Castro          ;LB00113;7271551884422;Análisis Multivariado Vol. 1           ;L. Rodríguez   ;Historia   ;Pacífico        ;Atrasado    ;89250   ;Mostrador   ;BIB0016;1              ;Préstamo interbibliotecario   ;2
PRE0005928;2026-01-09;2026-02-06;          ;USR002262;Estudiante  ;Sebastián Blanco Castro    ;LB00411;1958837340312;Diseño de Experimentos Vol. 2          ;A. Pérez       ;Economía  ;Pacífico        ;Atrasado    ;9250    ;App móvil  ;BIB0028;1              ;Renovado una vez               ;2
PRE0005931;2024-07-17;2024-08-07;2024-08-06;USR000575;Funcionario ;Natalia Vargas Rojas        ;LB00714;2440793110291;Fundamentos de Bibliotecología Vol. 4  ;L. Rodríguez   ;Tecnología;Central          ;Devuelto    ;0       ;En línea   ;BIB0017;2              ;Revisión pendiente            ;2
PRE0005931;2024-11-03;2024-11-17;          ;USR004345;Estudiante  ;David Navarro Chaves        ;LB00094;4665905151864;Investigación de Operaciones Vol. 2    ;A. Solís       ;Educación ;Atlántico       ;En préstamo;0       ;Mostrador   ;BIB0001;3              ;Entrega con atraso             ;2
PRE0005951;2023-08-23;2023-08-30;2023-08-26;USR002036;Investigador;Paula Solano Torres         ;LB00173;1238282586736;Gestión de Bases de Datos Vol. 1       ;R. Kimball      ;Educación ;Pacífico        ;Devuelto    ;0       ;Mostrador   ;BIB0040;1              ;Préstamo interbibliotecario   ;2
PRE0005951;2024-12-07;2025-01-04;2024-12-31;USR002025;Estudiante  ;Miguel Herrera Vargas       ;LB00662;7082723590960;Economía Digital Vol. 4                ;A. Pérez       ;Matemática;Occidente        ;Devuelto    ;0       ;Autoservicio;BIB0004;2              ;  revisar datos                ;2
PRE0005965;2023-01-25;2023-02-01;          ;USR003611;Estudiante  ;Gabriela Mora Calvo         ;LB00717;1975466176620;Visualización de Datos Vol. 3          ;D. Fernández   ;Derecho    ;Ciencias Sociales;Atrasado    ;284500  ;App móvil  ;BIB0003;1              ;                               ;2
PRE0005965;2025-02-25;2025-03-11;          ;USR002438;Investigador;Valeria Valverde Vargas     ;LB00469;0644134327560;Redes y Telecomunicaciones Vol. 2       ;L. Mora         ;Arte       ;Occidente        ;Perdido     ;5000    ;Mostrador   ;BIB0020;1              ;                               ;2
PRE0005971;2023-03-23;2023-04-20;2023-04-16;USR004602;Estudiante  ;Elena Sánchez Vega         ;LB00558;7430271693859;Administración de Proyectos Vol. 3     ;P. Ponniah      ;Economía  ;Pacífico        ;Devuelto    ;0       ;Mostrador   ;BIB0012;0              ;Renovado una vez               ;2
PRE0005971;2025-12-20;2026-01-17;2026-01-22;USR004688;Investigador;Paola Chaves Mora           ;LB00173;1238282586736;Gestión de Bases de Datos Vol. 1       ;R. Kimball      ;Educación ;Humanidades      ;Devuelto    ;1250    ;Autoservicio;BIB0026;0              ;Usuario reporta portada dañada;2
PRE0006035;2024-07-04;2024-07-25;2024-08-04;USR003399;Estudiante  ;Julio Torres Blanco         ;LB00749;1376515881579;Diseño de Experimentos Vol. 4          ;C. Vargas       ;Ingeniería;Salud            ;Devuelto    ;2500    ;Mostrador   ;BIB0019;2              ;                               ;2
PRE0006035;2024-07-28;2024-08-11;2024-08-14;USR004456;Estudiante  ;Daniela Alvarado Valverde   ;LB00662;7082723590960;Economía Digital Vol. 4                ;A. Pérez       ;Matemática;Humanidades      ;Devuelto    ;750     ;App móvil  ;BIB0011;0              ;                               ;2
PRE0006062;2023-10-06;2023-10-13;2023-10-18;USR000423;Funcionario ;Kevin Jiménez Valverde     ;LB00098;4738347359774;Modelado Dimensional Vol. 2             ;L. Mora         ;Sociología;Atlántico       ;Devuelto    ;1250    ;App móvil  ;BIB0036;0              ;                               ;2
PRE0006062;2025-04-27;2025-05-11;2025-05-18;USR000296;Estudiante  ;Miguel Calvo Salazar        ;LB00711;6766708061294;Algoritmos y Estructuras Vol. 3         ;L. Mora         ;Educación ;Atlántico       ;Devuelto    ;1750    ;Autoservicio;BIB0026;1              ;Revisión pendiente            ;2
PRE0006065;2024-11-29;2024-12-20;2024-12-17;USR003594;Estudiante  ;Andrés Rojas Torres        ;LB00203;1918261990623;Economía Digital Vol. 3                ;L. Mora         ;Ingeniería;Pacífico        ;Devuelto    ;0       ;Mostrador   ;BIB0008;1              ;Revisión pendiente            ;2
PRE0006065;2025-08-13;2025-08-20;2025-08-20;USR001187;docente     ;Carlos Blanco Rojas         ;LB00513;4544702296044;Gestión de Bases de Datos Vol. 2       ;A. Pérez       ;Educación ;Ciencias Sociales;Devuelto    ;0       ;Autoservicio;BIB0007;2              ;Renovado una vez               ;2
PRE0006083;2023-11-25;2023-12-09;          ;USR003440;Estudiante  ;Alonso Aguilar Jiménez     ;LB00501;7119918081213;Economía Digital Vol. 1                ;M. Ross         ;Medicina   ;Humanidades      ;Atrasado    ;206750  ;App móvil  ;BIB0040;0              ;                               ;2
PRE0006083;2024-11-24;2024-12-22;2024-12-27;USR003236;Estudiante  ;Laura Aguilar Blanco        ;LB00179;7721903404384;Ciencia de Datos Aplicada Vol. 4        ;J. Ramírez     ;Ingeniería;Ciencias Sociales;Devuelto    ;1250    ;Mostrador   ;BIB0002;0              ;Revisión pendiente            ;2
PRE0006097;2024-09-04;2024-09-11;2024-09-08;USR000545;Externo     ;Julio Navarro Quesada       ;LB00620;2374167872568;Gobernanza de Datos Vol. 4              ;C. Vargas       ;Literatura ;Ingenierías     ;Devuelto    ;0       ;Autoservicio;BIB0037;0              ;Préstamo interbibliotecario   ;2
PRE0006097;2024-12-21;2024-12-28;          ;USR003584;Estudiante  ;Lucía Araya Castro         ;LB00128;3091307562636;Derecho de la Información Vol. 4       ;L. Rodríguez   ;Derecho    ;Ingenierías     ;Devuelto    ;0       ;En línea   ;BIB0030;2              ;Entrega con atraso             ;2
PRE0006102;2024-12-28;2025-01-04;2025-01-11;USR003722;Estudiante  ;Alonso Navarro Gómez       ;LB00745;5616420595565;Diseño de Experimentos Vol. 2          ;C. Vargas       ;Sociología;Humanidades      ;Devuelto    ;1750    ;En línea   ;BIB0011;1              ;Usuario reporta portada dañada;2
PRE0006102;2025-12-26;2026-01-23;          ;USR002998;Funcionario ;Andrea Torres Navarro       ;LB00296;1372138658902;Economía Digital Vol. 4                ;L. Rodríguez   ;Derecho    ;Salud            ;Perdido     ;-250    ;En línea   ;BIB0007;0              ;Revisión pendiente            ;2
PRE0006114;2023-10-12;2023-10-19;          ;USR004861;Funcionario ;Mariana Alvarado Solano     ;LB00131;9866524041574;Modelado Dimensional Vol. 3             ;D. Fernández   ;Historia   ;Humanidades      ;Atrasado    ;219500  ;Mostrador   ;BIB0008;3              ;Préstamo interbibliotecario   ;2
PRE0006114;2024-05-17;2024-05-24;2024-05-24;USR004890;Estudiante  ;Javier Alvarado Jiménez    ;LB00690;1041459642297;Economía Digital Vol. 1                ;M. Sánchez     ;Literatura ;Central          ;Devuelto    ;0       ;Autoservicio;BIB0013;3              ;Préstamo interbibliotecario   ;2
PRE0006144;2023-08-04;2023-08-11;2023-08-07;USR001506;Estudiante  ;Valeria Castro Chaves       ;LB00453;6756770028427;Introducción a la Estadística Vol. 1  ;J. Ramírez     ;Historia   ;Ingenierías     ;Devuelto    ;0       ;En línea   ;BIB0030;0              ;                               ;2
PRE0006144;2023-11-22;2023-12-06;2023-12-15;USR004840;Estudiante  ;Daniela Calvo Chaves        ;LB00416;6253492929831;Fundamentos de Bibliotecología Vol. 1  ;NULL            ;Medicina   ;Salud            ;Devuelto    ;2250    ;En línea   ;BIB0028;0              ;                               ;2
PRE0006147;2024-03-06;2024-03-20;          ;USR003409;Estudiante  ;Paula Rodríguez Araya      ;LB00543;2615347355289;Programación en Python Vol. 3          ;A. Pérez       ;Literatura ;Ciencias Sociales;Atrasado    ;181250  ;Autoservicio;BIB0015;2              ;Préstamo interbibliotecario   ;2
PRE0006147;2024-10-12;2024-10-26;          ;USR003344;Estudiante  ; Laura Jiménez Navarro     ;LB00143;978-1-ABC    ;Sistemas de Información Vol. 4         ;S. Gómez       ;Ciencias   ;Humanidades      ;En préstamo;0       ;Mostrador   ;BIB0018;0              ;Renovado una vez               ;2
PRE0006174;2024-10-21;2024-11-04;2024-11-11;NULL     ;Estudiante  ;Gabriela Mora Jiménez      ;LB00160;8562185016315;Programación en Python Vol. 2          ;E. Quesada      ;Derecho    ;Atlántico       ;Devuelto    ;1750    ;App móvil  ;BIB0021;3              ;                               ;2
PRE0006174;2025-12-01;2025-12-15;2025-12-13;USR000719;Estudiante  ;Julio Vargas Torres         ;LB00599;1367492617647;derecho de la información vol. 4       ;J. Caserta      ;Literatura ;Humanidades      ;Devuelto    ;0       ;En línea   ;BIB0011;0              ;                               ;2
PRE0006180;2024-11-10;2024-11-17;          ;USR000503;Estudiante  ;Rocío Castro Cordero       ;LB00681;3461994237676;Gobernanza de Datos Vol. 2              ;M. Sánchez     ;Ciencias   ;Ciencias Sociales;Atrasado    ;120750  ;En línea   ;BIB0007;2              ;Renovado una vez               ;2
PRE0006180;2025-03-07;2025-03-14;2025-03-13;USR002884;Estudiante  ;Alonso Chaves Blanco        ;LB00178;5790507236887;Visualización de Datos Vol. 3          ;L. Rodríguez   ;Ciencias   ;Occidente        ;Devuelto    ;0       ;En línea   ;BIB0040;2              ;                               ;2
PRE0006225;2024-05-31;2024-06-28;2024-06-28;USR004442;Estudiante  ;José Quesada Castro        ;LB00360;7809733977671;Arquitectura de Datos Vol. 1            ;L. Mora         ;Medicina   ;Humanidades      ;Devuelto    ;0       ;Autoservicio;BIB0029;0              ;                               ;2
PRE0006225;2024-06-23;2024-07-07;2024-07-13;USR003998;Estudiante  ;Manuel Herrera Quesada      ;LB00409;1002194672324;Gobernanza de Datos Vol. 2              ;R. Kimball      ;Medicina   ;Pacífico        ;Devuelto    ;1500    ;App móvil  ;BIB0034;0              ;                               ;2
PRE0006243;2024-02-04;2024-03-03;          ;USR002688;Estudiante  ;Sofía Sánchez Cordero     ;LB00657;8171752421495;Aprendizaje Automático Vol. 1          ;L. Rodríguez   ;Matemática;Ingenierías     ;Atrasado    ;185500  ;App móvil  ;BIB0023;0              ;Entrega con atraso             ;2
PRE0006243;2025-12-30;2026-01-13;          ;USR002671;Estudiante  ;Valeria Salazar Alvarado    ;LB00350;2983248262925;Redes y Telecomunicaciones Vol. 2       ;P. Ponniah      ;Derecho    ;Central          ;En préstamo;0       ;Autoservicio;BIB0023;1              ;Entrega con atraso             ;2
PRE0006252;2023-04-20;2023-05-18;2023-05-22;USR001659;Docente     ;José Vega Campos           ;LB00127;4097499309728;Minería de Datos Vol. 1                ;J. Ramírez     ;Sociología;Pacífico        ;Devuelto    ;1000    ;App móvil  ;BIB0031;0              ;Renovado una vez               ;2
PRE0006252;2023-07-16;2023-08-13;          ;USR004594;Estudiante  ;Roberto Murillo Sánchez    ;LB00277;5368222394312;Gobernanza de Datos Vol. 1              ;D. Fernández   ;Tecnología;Ingenierías     ;Atrasado    ;236250  ;Mostrador   ;BIB0007;0              ;Entrega con atraso             ;2
PRE0006278;2023-02-16;2023-02-23;2023-03-01;USR000179;Investigador;Rocío Ramírez Vega        ;LB00550;1115083535444;Algoritmos y Estructuras Vol. 1         ;M. Sánchez     ;Tecnología;Humanidades      ;Devuelto    ;1500    ;En línea   ;BIB0038;1              ;Revisión pendiente            ;2
PRE0006278;2025-09-10;2025-09-24;2025-09-25;USR003082;Estudiante  ;David Vargas Solano         ;LB00726;9128411730985;Investigación de Operaciones Vol. 4    ;E. Quesada      ;Historia   ;Ingenierías     ;Devuelto    ;250     ;Mostrador   ;BIB0024;1              ;Préstamo interbibliotecario   ;2
PRE0006282;2023-05-30;2023-06-06;          ;USR000154;Docente     ;                            ;LB00452;8773477848588;Fundamentos de Bibliotecología Vol. 3  ;A. Pérez       ;HISTORIA   ;Humanidades      ;En préstamo;0       ;Autoservicio;BIB0034;1              ;Entrega con atraso             ;2
PRE0006282;2023-06-12;2023-07-03;          ;USR000601;Docente     ;Javier Vega Jiménez        ;LB00452;8773477848588;Fundamentos de Bibliotecología Vol. 3  ;A. Pérez       ;Historia   ;Atlántico       ;En préstamo;0       ;En línea   ;BIB0040;0              ;                               ;2
PRE0006326;2024-08-17;2024-08-31;          ;USR002779;Estudiante  ;Kevin Quesada Jiménez      ;LB00397;1093911192692;Análisis Multivariado Vol. 1           ;R. Kimball      ;SOCIOLOG�?A;Central          ;En préstamo;0       ;Autoservicio;BIB0025;0              ;                               ;2
PRE0006326;2025-07-19;2025-08-09;2025-08-18;USR002702;Estudiante  ; Alonso Quesada Blanco      ;LB00530;0894870605664;Algoritmos y Estructuras Vol. 3         ;P. Ponniah      ;Derecho    ;Central          ;Devuelto    ;2250    ;App móvil  ;BIB0015;1              ;                               ;2
PRE0006342;2023-12-07;2023-12-14;          ;USR002442;Docente     ;Luis Solano Jiménez        ;LB00688;5618579064771;Metodología de la Investigación Vol. 3;M. Sánchez     ;Educación ;Pacífico        ;En préstamo;0       ;Autoservicio;BIB0011;1              ;                               ;2
PRE0006342;2024-12-15;2024-12-29;2025-01-01;USR000194;Estudiante  ;Kevin Chaves Salazar        ;LB00530;0894870605664;Algoritmos y Estructuras Vol. 3         ;P. Ponniah      ;Derecho    ;Occidente        ;Devuelto    ;750     ;Autoservicio;BIB0004;3              ;Renovado una vez               ;2
PRE0006347;2025-05-23;2025-06-06;2025-06-02;USR002737;Estudiante  ;Diego Castro Quesada        ;LB00721;9610023117753;Economía Digital Vol. 3                ;A. Solís       ;Sociología;Atlántico       ;Devuelto    ;0       ;Autoservicio;BIB0029;1              ;                               ;2
PRE0006347;2025-09-23;2025-10-21;          ;USR000405;Estudiante  ;Andrea Mora Quesada         ;LB00072;5869261796405;Redes y Telecomunicaciones Vol. 2       ;E. Quesada      ;Medicina   ;Ingenierías     ;Atrasado    ;36250   ;App móvil  ;BIB0008;3              ;                               ;2
PRE0006385;2023-01-18;2023-02-01;          ;USR000738;Estudiante  ;Lucía Cordero Salazar      ;LB00112;2786814473947;Diseño de Experimentos Vol. 1          ;R. Kimball      ;Ingeniería;Occidente        ;Atrasado    ;284500  ;App móvil  ;BIB0016;1              ;Revisión pendiente            ;2
PRE0006385;2025-08-09;2025-08-23;2025-09-01;USR001454;docente     ;Mariana Mora Solano         ;LB00093;7820715182037;Derecho de la Información Vol. 2       ;C. Vargas       ;Sociología;Pacífico        ;Devuelto    ;2250    ;En línea   ;BIB0022;3              ;Usuario reporta portada dañada;2
